measurement_id,measured_at,s1_humidity,s2_humidity,s3_humidity,weather_measured_at,weather_humidity,weather_precipitation,weather_cloud,weather_temperature,weather_uv_index,weather_pressure
21676,2023-06-05 22:25:31.805229,65.140,169.620,84.250,2023-06-05 22:15:00.000000,60,0.0,0,18.0,1.0,1019.00
21673,2023-06-05 22:20:30.160911,65.680,169.320,84.160,2023-06-05 22:15:00.000000,60,0.0,0,18.0,1.0,1019.00
21670,2023-06-05 22:15:28.462279,65.580,169.310,84.000,2023-06-05 22:15:00.000000,60,0.0,0,18.0,1.0,1019.00
21667,2023-06-05 22:10:26.782364,65.800,169.330,84.020,2023-06-05 22:00:00.000000,59,0.0,0,17.0,1.0,1019.00
21664,2023-06-05 22:05:25.135587,65.450,169.420,84.060,2023-06-05 22:00:00.000000,59,0.0,0,17.0,1.0,1019.00
21661,2023-06-05 22:00:23.448379,64.890,169.330,83.680,2023-06-05 22:00:00.000000,59,0.0,0,17.0,1.0,1019.00
21658,2023-06-05 21:55:21.765552,65.330,169.440,84.000,2023-06-05 21:45:00.000000,59,0.0,0,17.0,1.0,1019.00
21655,2023-06-05 21:50:20.090969,65.040,169.350,83.970,2023-06-05 21:45:00.000000,59,0.0,0,17.0,1.0,1019.00
21652,2023-06-05 21:45:18.418013,65.320,169.210,83.870,2023-06-05 21:45:00.000000,59,0.0,0,17.0,1.0,1019.00
21649,2023-06-05 21:40:16.747895,65.610,169.190,84.290,2023-06-05 21:30:00.000000,59,0.0,0,17.0,1.0,1019.00
21646,2023-06-05 21:35:15.062637,65.170,169.310,84.100,2023-06-05 21:30:00.000000,59,0.0,0,17.0,1.0,1019.00
21643,2023-06-05 21:30:13.396216,65.810,169.270,84.070,2023-06-05 21:30:00.000000,52,0.0,0,18.0,1.0,1019.00
21640,2023-06-05 21:25:11.734303,65.620,169.100,84.060,2023-06-05 21:15:00.000000,52,0.0,0,18.0,1.0,1019.00
21637,2023-06-05 21:20:10.056852,65.170,169.160,84.250,2023-06-05 21:15:00.000000,52,0.0,0,18.0,1.0,1019.00
21634,2023-06-05 21:15:08.370880,65.640,169.120,84.360,2023-06-05 21:15:00.000000,46,0.0,0,20.0,1.0,1019.00
21631,2023-06-05 21:10:06.704818,66.020,169.130,83.890,2023-06-05 21:00:00.000000,46,0.0,0,20.0,1.0,1019.00
21628,2023-06-05 21:05:05.042391,65.570,169.270,84.320,2023-06-05 21:00:00.000000,46,0.0,0,20.0,1.0,1019.00
21625,2023-06-05 21:00:03.352292,66.060,169.160,84.400,2023-06-05 21:00:00.000000,46,0.0,0,20.0,1.0,1019.00
21622,2023-06-05 20:55:01.664752,65.680,169.130,84.160,2023-06-05 20:45:00.000000,46,0.0,0,20.0,1.0,1019.00
21619,2023-06-05 20:49:59.997971,65.890,169.170,84.580,2023-06-05 20:45:00.000000,46,0.0,0,20.0,1.0,1019.00
21616,2023-06-05 20:44:58.335280,65.200,168.910,84.160,2023-06-05 20:30:00.000000,46,0.0,0,20.0,1.0,1019.00
21613,2023-06-05 20:39:56.639569,65.610,169.310,84.410,2023-06-05 20:30:00.000000,46,0.0,0,20.0,1.0,1019.00
21610,2023-06-05 20:34:54.879976,65.350,169.160,84.220,2023-06-05 20:30:00.000000,46,0.0,0,20.0,1.0,1019.00
21607,2023-06-05 20:29:53.202337,65.900,169.130,84.550,2023-06-05 20:15:00.000000,46,0.0,0,20.0,1.0,1018.00
21604,2023-06-05 20:24:51.521697,66.080,169.340,84.160,2023-06-05 20:15:00.000000,43,0.0,0,21.0,1.0,1018.00
21601,2023-06-05 20:19:49.850571,65.740,169.180,84.540,2023-06-05 20:15:00.000000,43,0.0,0,21.0,1.0,1018.00
21598,2023-06-05 20:14:48.208589,66.100,169.300,84.250,2023-06-05 20:00:00.000000,38,0.0,0,22.0,1.0,1018.00
21595,2023-06-05 20:09:46.442907,65.670,169.090,84.740,2023-06-05 20:00:00.000000,38,0.0,0,22.0,1.0,1018.00
21592,2023-06-05 20:04:44.729188,65.660,169.340,84.640,2023-06-05 20:00:00.000000,35,0.0,0,22.0,1.0,1018.00
21589,2023-06-05 19:59:43.054538,66.100,169.220,84.440,2023-06-05 19:45:00.000000,38,0.0,0,22.0,5.0,1018.00
21586,2023-06-05 19:54:41.382599,66.260,168.920,84.490,2023-06-05 19:45:00.000000,38,0.0,0,22.0,5.0,1018.00
21583,2023-06-05 19:49:39.714544,66.040,169.270,84.710,2023-06-05 19:45:00.000000,38,0.0,0,22.0,5.0,1018.00
21580,2023-06-05 19:44:38.035301,66.020,169.020,84.580,2023-06-05 19:30:00.000000,38,0.0,0,22.0,5.0,1018.00
21577,2023-06-05 19:39:36.260154,65.720,169.100,84.550,2023-06-05 19:30:00.000000,38,0.0,0,22.0,5.0,1018.00
21574,2023-06-05 19:34:34.628568,65.820,169.070,84.650,2023-06-05 19:30:00.000000,38,0.0,0,22.0,5.0,1018.00
21571,2023-06-05 19:29:32.907239,66.080,168.940,84.540,2023-06-05 19:15:00.000000,36,0.0,0,23.0,5.0,1018.00
21568,2023-06-05 19:24:31.231758,65.980,169.030,84.560,2023-06-05 19:15:00.000000,36,0.0,0,23.0,5.0,1018.00
21565,2023-06-05 19:19:29.560430,65.540,168.920,84.720,2023-06-05 19:15:00.000000,36,0.0,0,23.0,5.0,1018.00
21562,2023-06-05 19:14:27.930162,66.110,169.150,84.700,2023-06-05 19:00:00.000000,31,0.0,0,24.0,5.0,1018.00
21559,2023-06-05 19:09:26.112573,66.340,168.950,84.580,2023-06-05 19:00:00.000000,31,0.0,0,24.0,5.0,1018.00
21556,2023-06-05 19:04:24.448333,66.040,169.250,84.540,2023-06-05 19:00:00.000000,31,0.0,0,24.0,5.0,1018.00
21553,2023-06-05 18:59:22.765329,65.980,168.950,84.570,2023-06-05 18:45:00.000000,36,0.0,0,23.0,6.0,1018.00
21550,2023-06-05 18:54:21.086407,65.940,168.680,84.650,2023-06-05 18:45:00.000000,31,0.0,0,24.0,6.0,1018.00
21547,2023-06-05 18:49:19.308006,66.010,169.180,84.970,2023-06-05 18:45:00.000000,31,0.0,0,24.0,6.0,1018.00
21544,2023-06-05 18:44:17.694322,66.000,169.060,84.760,2023-06-05 18:30:00.000000,31,0.0,0,24.0,6.0,1018.00
21541,2023-06-05 18:39:15.966443,66.530,168.920,84.770,2023-06-05 18:30:00.000000,31,0.0,0,24.0,6.0,1018.00
21538,2023-06-05 18:34:14.302495,66.160,168.900,84.900,2023-06-05 18:30:00.000000,31,0.0,0,24.0,6.0,1018.00
21535,2023-06-05 18:29:12.685582,66.660,168.840,84.970,2023-06-05 18:15:00.000000,31,0.0,0,24.0,6.0,1018.00
21532,2023-06-05 18:24:10.938710,66.140,168.910,84.960,2023-06-05 18:15:00.000000,31,0.0,0,24.0,6.0,1018.00
21529,2023-06-05 18:19:09.265527,65.910,168.570,85.080,2023-06-05 18:15:00.000000,31,0.0,0,24.0,6.0,1018.00
21526,2023-06-05 18:14:07.483381,66.360,169.040,85.030,2023-06-05 18:00:00.000000,29,0.0,0,24.0,6.0,1018.00
21523,2023-06-05 18:09:05.846789,66.230,168.950,84.910,2023-06-05 18:00:00.000000,31,0.0,0,24.0,6.0,1018.00
21520,2023-06-05 18:04:04.136967,66.430,169.170,85.480,2023-06-05 18:00:00.000000,29,0.0,0,24.0,6.0,1018.00
21517,2023-06-05 17:59:02.468502,66.860,169.070,85.430,2023-06-05 17:45:00.000000,29,0.0,0,24.0,6.0,1018.00
21514,2023-06-05 17:54:00.803230,66.470,168.940,85.470,2023-06-05 17:45:00.000000,29,0.0,0,24.0,6.0,1018.00
21511,2023-06-05 17:48:59.139927,66.940,168.940,85.330,2023-06-05 17:45:00.000000,29,0.0,0,24.0,6.0,1018.00
21508,2023-06-05 17:43:57.439524,66.780,169.050,85.530,2023-06-05 17:30:00.000000,29,0.0,0,24.0,6.0,1018.00
21505,2023-06-05 17:38:55.765167,66.450,168.820,85.500,2023-06-05 17:30:00.000000,29,0.0,0,24.0,6.0,1018.00
21502,2023-06-05 17:33:53.992720,66.410,168.550,85.410,2023-06-05 17:30:00.000000,29,0.0,0,24.0,6.0,1018.00
21499,2023-06-05 17:28:52.316584,66.640,169.050,85.450,2023-06-05 17:15:00.000000,30,0.0,0,25.0,6.0,1018.00
21496,2023-06-05 17:23:50.638972,66.560,168.610,85.510,2023-06-05 17:15:00.000000,30,0.0,0,25.0,6.0,1018.00
21493,2023-06-05 17:18:48.982944,66.540,168.880,85.770,2023-06-05 17:15:00.000000,30,0.0,0,25.0,6.0,1018.00
21490,2023-06-05 17:13:47.206850,66.980,168.680,85.540,2023-06-05 17:00:00.000000,30,0.0,0,25.0,6.0,1018.00
21487,2023-06-05 17:08:45.515201,66.610,168.700,85.900,2023-06-05 17:00:00.000000,32,0.0,0,25.0,6.0,1018.00
21484,2023-06-05 17:03:43.847139,67.140,168.540,85.710,2023-06-05 17:00:00.000000,32,0.0,0,25.0,6.0,1018.00
21481,2023-06-05 16:58:42.178346,66.680,168.700,85.780,2023-06-05 16:45:00.000000,30,0.0,0,25.0,7.0,1018.00
21478,2023-06-05 16:53:40.500822,67.180,168.860,86.160,2023-06-05 16:45:00.000000,30,0.0,0,25.0,7.0,1018.00
21475,2023-06-05 16:48:38.823366,66.830,168.930,86.040,2023-06-05 16:45:00.000000,30,0.0,0,25.0,7.0,1018.00
21472,2023-06-05 16:43:37.152034,67.240,168.980,86.190,2023-06-05 16:30:00.000000,30,0.0,0,25.0,7.0,1018.00
21469,2023-06-05 16:38:35.519601,67.290,168.870,86.390,2023-06-05 16:30:00.000000,30,0.0,0,25.0,7.0,1018.00
21466,2023-06-05 16:33:33.698969,67.580,169.070,86.630,2023-06-05 16:30:00.000000,30,0.0,0,25.0,7.0,1018.00
21463,2023-06-05 16:28:31.957337,69.740,168.760,86.620,2023-06-05 16:15:00.000000,30,0.0,0,25.0,7.0,1018.00
21460,2023-06-05 16:23:30.146805,68.890,168.630,86.740,2023-06-05 16:15:00.000000,30,0.0,0,25.0,7.0,1018.00
21457,2023-06-05 16:18:28.364613,69.140,168.880,87.100,2023-06-05 16:15:00.000000,30,0.0,0,25.0,7.0,1018.00
21454,2023-06-05 16:13:26.590223,69.030,168.540,87.510,2023-06-05 16:00:00.000000,28,0.0,0,25.0,7.0,1018.00
21451,2023-06-05 16:08:24.957672,69.120,168.640,87.770,2023-06-05 16:00:00.000000,28,0.0,0,25.0,7.0,1018.00
21448,2023-06-05 16:03:23.142048,69.530,168.660,88.760,2023-06-05 16:00:00.000000,28,0.0,0,25.0,7.0,1018.00
21445,2023-06-05 15:58:21.369976,69.290,168.760,90.050,2023-06-05 15:45:00.000000,30,0.0,0,25.0,7.0,1018.00
21442,2023-06-05 15:53:19.595448,69.060,168.510,82.360,2023-06-05 15:45:00.000000,28,0.0,0,25.0,7.0,1018.00
21439,2023-06-05 15:48:17.916763,67.410,168.610,75.670,2023-06-05 15:45:00.000000,28,0.0,0,25.0,7.0,1018.00
21436,2023-06-05 15:43:16.255120,67.570,168.720,75.690,2023-06-05 15:30:00.000000,28,0.0,0,25.0,7.0,1018.00
21433,2023-06-05 15:38:14.616790,68.290,168.610,75.770,2023-06-05 15:30:00.000000,28,0.0,0,25.0,7.0,1018.00
21430,2023-06-05 15:33:12.616768,67.950,168.620,75.710,2023-06-05 15:30:00.000000,28,0.0,0,25.0,7.0,1018.00
21427,2023-06-05 15:28:11.032549,67.780,168.630,75.580,2023-06-05 15:15:00.000000,26,0.0,0,25.0,7.0,1018.00
21424,2023-06-05 15:23:09.332291,67.990,168.550,75.790,2023-06-05 15:15:00.000000,30,0.0,0,26.0,7.0,1018.00
21421,2023-06-05 15:18:07.572860,67.840,168.470,75.760,2023-06-05 15:15:00.000000,26,0.0,0,25.0,7.0,1018.00
21418,2023-06-05 15:13:05.882953,67.760,168.850,75.510,2023-06-05 15:00:00.000000,26,0.0,0,25.0,7.0,1019.00
21415,2023-06-05 15:08:04.224311,68.190,168.700,75.140,2023-06-05 15:00:00.000000,26,0.0,0,25.0,7.0,1019.00
21412,2023-06-05 15:03:02.538221,68.350,168.500,74.070,2023-06-05 15:00:00.000000,26,0.0,0,25.0,7.0,1019.00
21409,2023-06-05 14:58:00.767323,67.730,168.460,72.120,2023-06-05 14:45:00.000000,26,0.0,0,25.0,7.0,1019.00
21406,2023-06-05 14:52:59.091496,68.240,168.480,72.120,2023-06-05 14:45:00.000000,30,0.0,0,25.0,7.0,1018.00
21403,2023-06-05 14:47:56.439279,67.720,168.280,72.100,2023-06-05 14:45:00.000000,26,0.0,0,25.0,7.0,1019.00
21400,2023-06-05 14:42:54.719295,68.260,168.340,72.720,2023-06-05 14:30:00.000000,30,0.0,0,25.0,1.0,1018.00
21397,2023-06-05 14:37:52.946057,68.170,168.490,73.510,2023-06-05 14:30:00.000000,26,0.0,0,25.0,7.0,1019.00
21394,2023-06-05 14:32:51.255576,68.560,168.350,74.090,2023-06-05 14:30:00.000000,30,0.0,0,25.0,7.0,1018.00
21391,2023-06-05 14:27:49.630637,68.340,168.660,74.160,2023-06-05 14:15:00.000000,26,0.0,0,25.0,7.0,1019.00
21388,2023-06-05 14:22:47.928236,68.370,168.230,74.450,2023-06-05 14:15:00.000000,26,0.0,0,25.0,7.0,1019.00
21385,2023-06-05 14:17:46.261964,68.730,168.060,74.180,2023-06-05 14:15:00.000000,27,0.0,0,24.0,7.0,1019.00
21382,2023-06-05 14:12:44.502973,68.970,168.580,74.070,2023-06-05 14:00:00.000000,30,0.0,0,25.0,1.0,1019.00
21379,2023-06-05 14:07:42.805288,69.170,168.400,73.810,2023-06-05 14:00:00.000000,30,0.0,0,25.0,7.0,1019.00
21376,2023-06-05 14:02:40.877349,68.650,168.350,73.520,2023-06-05 14:00:00.000000,30,0.0,0,25.0,7.0,1019.00
21373,2023-06-05 13:57:39.036475,68.640,168.290,73.540,2023-06-05 13:45:00.000000,30,0.0,0,25.0,7.0,1019.00
21370,2023-06-05 13:52:37.361140,68.780,168.650,74.030,2023-06-05 13:45:00.000000,27,0.0,0,24.0,7.0,1019.00
21367,2023-06-05 13:47:35.720910,68.580,168.300,74.620,2023-06-05 13:45:00.000000,27,0.0,0,24.0,7.0,1019.00
21364,2023-06-05 13:42:34.032602,68.740,168.450,74.780,2023-06-05 13:30:00.000000,27,0.0,0,24.0,7.0,1019.00
21361,2023-06-05 13:37:32.361294,69.100,168.610,75.000,2023-06-05 13:30:00.000000,30,0.0,0,25.0,7.0,1019.00
21358,2023-06-05 13:32:30.662232,69.540,168.450,74.930,2023-06-05 13:30:00.000000,27,0.0,0,24.0,7.0,1019.00
21355,2023-06-05 13:27:28.948099,69.120,168.660,75.270,2023-06-05 13:15:00.000000,30,0.0,0,25.0,7.0,1019.00
21352,2023-06-05 13:22:27.235131,69.170,168.650,75.210,2023-06-05 13:15:00.000000,29,0.0,0,24.0,7.0,1019.00
21349,2023-06-05 13:17:25.445901,69.170,168.520,75.040,2023-06-05 13:15:00.000000,29,0.0,0,24.0,7.0,1019.00
21346,2023-06-05 13:12:23.764686,69.070,168.740,75.420,2023-06-05 13:00:00.000000,34,0.0,0,24.0,7.0,1020.00
21343,2023-06-05 13:07:22.093204,69.520,168.530,75.330,2023-06-05 13:00:00.000000,34,0.0,0,24.0,7.0,1020.00
21340,2023-06-05 13:02:20.387123,69.760,168.650,75.360,2023-06-05 12:45:00.000000,27,0.0,0,24.0,7.0,1019.00
21337,2023-06-05 12:57:18.691368,69.890,168.780,75.430,2023-06-05 12:45:00.000000,27,0.0,0,24.0,1.0,1019.00
21334,2023-06-05 12:52:16.974159,69.870,168.610,75.160,2023-06-05 12:45:00.000000,27,0.0,0,24.0,7.0,1019.00
21331,2023-06-05 12:47:15.244980,69.610,168.530,75.320,2023-06-05 12:45:00.000000,34,0.0,0,24.0,7.0,1020.00
21328,2023-06-05 12:42:13.520093,69.820,168.810,75.430,2023-06-05 12:30:00.000000,27,0.0,0,24.0,7.0,1019.00
21325,2023-06-05 12:37:11.835022,69.800,168.860,75.320,2023-06-05 12:30:00.000000,34,0.0,0,24.0,7.0,1020.00
21322,2023-06-05 12:32:10.073449,70.190,168.830,75.190,2023-06-05 12:30:00.000000,34,0.0,0,24.0,7.0,1020.00
21319,2023-06-05 12:27:08.396011,70.290,168.650,75.150,2023-06-05 12:15:00.000000,29,0.0,0,24.0,7.0,1020.00
21316,2023-06-05 12:22:06.712077,69.810,169.020,75.440,2023-06-05 12:15:00.000000,29,0.0,0,24.0,7.0,1020.00
21313,2023-06-05 12:17:05.047580,70.440,168.870,76.020,2023-06-05 12:15:00.000000,41,0.0,0,24.0,7.0,1020.00
21310,2023-06-05 12:12:03.366417,70.270,168.950,76.100,2023-06-05 12:00:00.000000,31,0.0,0,23.0,7.0,1020.00
21307,2023-06-05 12:07:01.717627,70.390,168.720,75.710,2023-06-05 12:00:00.000000,41,0.0,0,22.0,7.0,1020.00
21304,2023-06-05 12:02:00.039228,70.270,168.880,75.800,2023-06-05 12:00:00.000000,41,0.0,0,22.0,7.0,1020.00
21301,2023-06-05 11:56:58.466772,70.130,168.710,75.750,2023-06-05 11:45:00.000000,41,0.0,0,22.0,6.0,1020.00
21298,2023-06-05 11:51:56.770582,70.750,168.690,76.230,2023-06-05 11:45:00.000000,41,0.0,0,22.0,6.0,1020.00
21295,2023-06-05 11:46:55.097861,69.980,168.840,76.260,2023-06-05 11:45:00.000000,31,0.0,0,23.0,6.0,1020.00
21292,2023-06-05 11:41:53.420485,70.480,168.810,76.580,2023-06-05 11:30:00.000000,41,0.0,0,22.0,6.0,1020.00
21289,2023-06-05 11:36:51.843064,70.620,168.950,77.410,2023-06-05 11:30:00.000000,31,0.0,0,23.0,6.0,1020.00
21286,2023-06-05 11:31:50.162757,70.530,168.960,77.130,2023-06-05 11:30:00.000000,46,0.0,0,22.0,6.0,1020.00
21283,2023-06-05 11:26:48.513050,70.710,168.890,77.380,2023-06-05 11:15:00.000000,46,0.0,0,22.0,6.0,1020.00
21280,2023-06-05 11:21:46.944690,70.930,168.940,77.320,2023-06-05 11:15:00.000000,46,0.0,0,22.0,6.0,1020.00
21277,2023-06-05 11:16:45.151252,70.980,169.200,77.450,2023-06-05 11:15:00.000000,31,0.0,0,23.0,6.0,1020.00
21274,2023-06-05 11:11:43.486690,70.890,169.060,77.620,2023-06-05 11:00:00.000000,46,0.0,0,22.0,6.0,1020.00
21271,2023-06-05 11:06:41.701738,71.140,169.110,77.380,2023-06-05 11:00:00.000000,46,0.0,0,22.0,6.0,1020.00
21268,2023-06-05 11:01:40.023116,71.010,169.130,77.260,2023-06-05 11:00:00.000000,46,0.0,0,22.0,6.0,1020.00
21265,2023-06-05 10:56:38.364980,71.030,169.080,77.880,2023-06-05 10:45:00.000000,46,0.0,0,22.0,6.0,1020.00
21262,2023-06-05 10:51:36.680451,70.670,169.070,77.720,2023-06-05 10:45:00.000000,46,0.0,0,22.0,6.0,1020.00
21259,2023-06-05 10:46:34.923470,70.840,168.820,78.200,2023-06-05 10:45:00.000000,36,0.0,0,23.0,6.0,1020.00
21256,2023-06-05 10:41:33.145526,71.140,169.010,78.130,2023-06-05 10:30:00.000000,46,0.0,0,22.0,6.0,1020.00
21253,2023-06-05 10:36:31.473429,71.040,168.970,78.230,2023-06-05 10:30:00.000000,36,0.0,0,23.0,6.0,1020.00
21250,2023-06-05 10:31:29.775886,71.460,169.270,78.530,2023-06-05 10:30:00.000000,36,0.0,0,23.0,6.0,1020.00
21247,2023-06-05 10:26:28.110071,71.260,169.130,78.860,2023-06-05 10:15:00.000000,43,0.0,0,22.0,6.0,1020.00
21244,2023-06-05 10:21:26.440421,71.300,168.860,79.080,2023-06-05 10:15:00.000000,49,0.0,0,21.0,6.0,1020.00
21241,2023-06-05 10:16:24.771970,71.130,169.210,79.670,2023-06-05 10:00:00.000000,53,0.0,0,20.0,6.0,1021.00
21238,2023-06-05 10:11:23.086342,71.330,169.180,80.530,2023-06-05 10:00:00.000000,53,0.0,0,20.0,6.0,1021.00
21235,2023-06-05 10:06:21.413622,71.320,168.980,80.730,2023-06-05 10:00:00.000000,46,0.0,0,21.0,6.0,1020.00
21232,2023-06-05 10:01:19.759218,71.400,168.920,80.710,2023-06-05 10:00:00.000000,53,0.0,0,20.0,6.0,1021.00
21229,2023-06-05 09:56:18.061130,71.470,168.970,81.070,2023-06-05 09:45:00.000000,53,0.0,0,20.0,6.0,1021.00
21226,2023-06-05 09:51:16.392514,71.680,169.150,80.610,2023-06-05 09:45:00.000000,53,0.0,0,20.0,6.0,1021.00
21223,2023-06-05 09:46:14.709638,71.490,169.410,81.230,2023-06-05 09:30:00.000000,53,0.0,0,20.0,6.0,1021.00
21220,2023-06-05 09:41:13.060388,71.460,169.540,81.670,2023-06-05 09:30:00.000000,53,0.0,0,20.0,6.0,1021.00
21217,2023-06-05 09:36:11.363675,71.760,169.760,81.520,2023-06-05 09:30:00.000000,53,0.0,0,20.0,6.0,1021.00
21214,2023-06-05 09:31:09.708376,71.880,169.880,81.620,2023-06-05 09:30:00.000000,53,0.0,0,20.0,6.0,1021.00
21211,2023-06-05 09:26:08.035686,71.350,169.980,81.860,2023-06-05 09:15:00.000000,52,0.0,0,19.0,6.0,1021.00
21208,2023-06-05 09:21:06.357854,71.880,169.790,82.240,2023-06-05 09:15:00.000000,52,0.0,0,19.0,6.0,1021.00
21205,2023-06-05 09:16:04.676386,71.610,170.170,83.050,2023-06-05 09:15:00.000000,52,0.0,0,19.0,6.0,1021.00
21202,2023-06-05 09:11:02.995394,71.750,170.270,83.100,2023-06-05 09:00:00.000000,52,0.0,0,19.0,6.0,1021.00
21199,2023-06-05 09:06:01.331721,71.620,169.840,83.160,2023-06-05 09:00:00.000000,56,0.0,0,19.0,6.0,1021.00
21196,2023-06-05 09:00:59.757628,71.530,170.120,83.340,2023-06-05 08:45:00.000000,56,0.0,0,19.0,6.0,1021.00
21193,2023-06-05 08:55:58.085548,72.110,170.070,83.390,2023-06-05 08:45:00.000000,52,0.0,0,19.0,6.0,1021.00
21190,2023-06-05 08:50:56.397923,71.640,169.990,83.030,2023-06-05 08:45:00.000000,52,0.0,0,19.0,6.0,1021.00
21187,2023-06-05 08:45:54.731854,71.660,170.040,82.960,2023-06-05 08:45:00.000000,52,0.0,0,19.0,6.0,1021.00
21184,2023-06-05 08:40:53.186277,71.480,170.370,82.930,2023-06-05 08:30:00.000000,52,0.0,0,19.0,6.0,1021.00
21181,2023-06-05 08:35:51.507119,71.660,170.210,82.900,2023-06-05 08:30:00.000000,52,0.0,0,19.0,6.0,1021.00
21178,2023-06-05 08:30:49.809876,71.590,170.340,83.130,2023-06-05 08:30:00.000000,56,0.0,0,18.0,6.0,1021.00
21175,2023-06-05 08:25:48.141773,72.080,170.300,83.140,2023-06-05 08:15:00.000000,56,0.0,0,18.0,6.0,1021.00
21172,2023-06-05 08:20:46.464379,71.460,170.410,82.910,2023-06-05 08:15:00.000000,56,0.0,0,18.0,6.0,1021.00
21169,2023-06-05 08:15:44.782177,71.350,170.030,83.080,2023-06-05 08:00:00.000000,63,0.0,0,16.0,6.0,1021.00
21166,2023-06-05 08:10:43.133864,71.550,169.820,83.130,2023-06-05 08:00:00.000000,59,0.0,0,17.0,6.0,1021.00
21163,2023-06-05 08:05:41.346092,71.680,169.900,83.210,2023-06-05 08:00:00.000000,63,0.0,0,16.0,6.0,1021.00
21160,2023-06-05 08:00:39.658561,71.610,170.050,83.450,2023-06-05 08:00:00.000000,63,0.0,0,16.0,6.0,1021.00
21157,2023-06-05 07:55:38.008632,72.030,169.980,83.660,2023-06-05 07:45:00.000000,63,0.0,0,16.0,5.0,1021.00
21154,2023-06-05 07:50:36.208365,71.720,170.190,83.890,2023-06-05 07:45:00.000000,63,0.0,0,16.0,5.0,1021.00
21151,2023-06-05 07:45:34.573074,72.020,170.750,84.530,2023-06-05 07:45:00.000000,63,0.0,0,16.0,5.0,1021.00
21148,2023-06-05 07:40:32.876917,71.520,170.710,84.870,2023-06-05 07:30:00.000000,63,0.0,0,16.0,5.0,1021.00
21145,2023-06-05 07:35:31.182987,71.750,170.860,84.990,2023-06-05 07:30:00.000000,63,0.0,0,16.0,5.0,1021.00
21142,2023-06-05 07:30:29.520175,72.060,170.510,84.840,2023-06-05 07:30:00.000000,63,0.0,0,16.0,5.0,1021.00
21139,2023-06-05 07:25:27.940794,72.130,170.830,85.000,2023-06-05 07:15:00.000000,63,0.0,0,16.0,5.0,1021.00
21136,2023-06-05 07:20:26.267181,72.030,170.780,85.170,2023-06-05 07:15:00.000000,63,0.0,0,16.0,5.0,1021.00
21133,2023-06-05 07:15:24.653635,72.460,170.810,85.050,2023-06-05 07:15:00.000000,67,0.0,0,15.0,5.0,1021.00
21130,2023-06-05 07:10:22.811608,72.300,170.550,85.060,2023-06-05 07:00:00.000000,67,0.0,0,15.0,5.0,1021.00
21127,2023-06-05 07:05:21.169727,71.930,171.040,85.160,2023-06-05 07:00:00.000000,67,0.0,0,15.0,5.0,1021.00
21124,2023-06-05 07:00:19.497139,71.970,170.890,85.130,2023-06-05 07:00:00.000000,67,0.0,0,15.0,5.0,1021.00
21121,2023-06-05 06:55:17.796844,71.590,170.860,85.200,2023-06-05 06:45:00.000000,67,0.0,0,15.0,5.0,1021.00
21118,2023-06-05 06:50:15.820942,71.820,171.020,85.230,2023-06-05 06:45:00.000000,67,0.0,0,15.0,5.0,1021.00
21115,2023-06-05 06:45:14.141348,72.260,170.750,85.290,2023-06-05 06:45:00.000000,67,0.0,0,15.0,5.0,1021.00
21112,2023-06-05 06:40:12.535016,71.890,170.890,85.130,2023-06-05 06:30:00.000000,67,0.0,0,15.0,5.0,1021.00
21109,2023-06-05 06:35:10.908045,71.520,171.020,85.220,2023-06-05 06:30:00.000000,67,0.0,0,15.0,5.0,1021.00
21106,2023-06-05 06:30:09.245610,71.560,171.090,85.240,2023-06-05 06:30:00.000000,72,0.0,0,14.0,5.0,1021.00
21103,2023-06-05 06:25:07.579669,71.980,171.000,85.430,2023-06-05 06:15:00.000000,72,0.0,0,14.0,5.0,1021.00
21100,2023-06-05 06:20:05.872981,71.790,171.200,85.700,2023-06-05 06:15:00.000000,72,0.0,0,14.0,5.0,1021.00
21097,2023-06-05 06:15:04.335962,71.740,171.090,85.740,2023-06-05 06:00:00.000000,77,0.0,0,13.0,5.0,1021.00
21094,2023-06-05 06:10:02.752796,72.190,170.870,85.730,2023-06-05 06:00:00.000000,77,0.0,0,13.0,5.0,1021.00
21091,2023-06-05 06:05:00.762664,71.740,170.870,85.620,2023-06-05 06:00:00.000000,72,0.0,0,13.0,5.0,1021.00
21088,2023-06-05 05:59:59.082424,72.150,171.270,85.850,2023-06-05 05:45:00.000000,77,0.0,0,13.0,4.0,1021.00
21085,2023-06-05 05:54:57.398650,72.490,171.130,85.620,2023-06-05 05:45:00.000000,77,0.0,0,13.0,4.0,1021.00
21082,2023-06-05 05:49:55.736381,72.220,171.150,85.660,2023-06-05 05:45:00.000000,77,0.0,0,13.0,4.0,1021.00
21079,2023-06-05 05:44:54.159654,71.890,171.020,85.830,2023-06-05 05:30:00.000000,77,0.0,0,13.0,4.0,1021.00
21076,2023-06-05 05:39:52.473055,72.480,171.280,85.640,2023-06-05 05:30:00.000000,77,0.0,0,13.0,4.0,1021.00
21073,2023-06-05 05:34:50.911725,72.320,171.320,85.910,2023-06-05 05:30:00.000000,77,0.0,0,13.0,4.0,1021.00
21070,2023-06-05 05:29:49.125546,72.540,171.460,85.550,2023-06-05 05:15:00.000000,77,0.0,0,13.0,4.0,1021.00
21067,2023-06-05 05:24:47.518066,72.350,171.190,85.960,2023-06-05 05:15:00.000000,77,0.0,0,13.0,4.0,1021.00
